Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2021-02-22,131.5744171142578,132.26130475377565,129.26716639741812,129.33761813445776,11488400
2021-02-23,132.63116455078125,134.1282269906219,131.732921711959,133.4237230667867,16234400
2021-02-24,134.96485900878906,135.40517241034922,132.19088995387958,132.19088995387958,15061400
2021-02-25,133.13311767578125,136.40904957327803,132.61355122726894,135.85426397456783,18127700
2021-02-26,129.601806640625,132.86012216024952,129.020589897654,132.3581720184434,19829200
2021-03-01,132.53433227539062,133.30928815275033,130.75546239204147,131.67132178115722,14845500
2021-03-02,132.10281372070312,133.6615268281761,131.95310878591613,132.16446404300837,14221700
2021-03-03,134.65663146972656,136.47952174521018,132.8161248978589,133.17717163130064,14324100
2021-03-04,132.58717346191406,135.95117440462704,130.87875526062413,134.39246115205955,20093900
2021-03-05,132.8953857421875,135.16740436410242,130.3063409535566,134.92963137974098,18465100
2021-03-08,134.65663146972656,136.90223223464443,132.75447457916337,134.26915357306032,17133300
2021-03-09,133.7055206298828,135.83663510791752,131.93546623510815,133.41491227779255,16238800
2021-03-10,136.61163330078125,137.5186777867519,133.42375529870478,133.77601406436685,14342200
2021-03-11,135.8983154296875,137.5098504259719,135.05290790620518,135.713377914855,11771500
2021-03-12,137.5098419189453,138.81317899690382,136.5587769901482,138.13509273419663,12849500
2021-03-15,136.82296752929688,138.1879416162241,135.58129408148173,137.68599137929823,12101100
2021-03-16,135.18499755859375,136.1448908574592,134.0225773219457,135.6957626483001,12805600
2021-03-17,136.5763702392578,138.1526993097032,134.779897965666,136.79652687969917,13952400
2021-03-18,138.83078002929688,142.3885190672369,138.35524757115022,138.78675944852634,21898500
2021-03-19,136.62042236328125,137.32492639353174,133.14194967070932,136.9462499343872,54418800
2021-03-22,132.94821166992188,135.59009172413673,132.63118552592422,134.55976011546855,19944800
2021-03-23,131.6184539794922,133.96091045963038,131.17814069143157,132.38459480078322,17076300
2021-03-24,132.63998413085938,134.8943862458158,131.97071270213686,132.093999897883,13079800
2021-03-25,134.339599609375,134.70946119393125,131.50398069048063,132.09399893993677,15608300
2021-03-26,136.5763702392578,136.89339633898518,134.33958468478326,135.88068116787286,16754400
2021-03-29,134.4540557861328,135.3787163550945,133.0098287753727,133.9609070659652,17570300
2021-03-30,136.03919982910156,137.2632703234083,135.51083190653023,136.02159697112316,13184300
2021-03-31,134.05776977539062,136.0479942866791,133.9609003218563,134.98243029780133,16736700
2021-04-01,135.36114501953125,135.43158333541928,133.4589879954035,133.767199298632,16561500
2021-04-05,136.07862854003906,137.2479085299614,135.17510874757653,136.76956180083403,13508000
2021-04-06,135.1219482421875,136.66326817490452,134.51960171546628,135.34340155638282,13071600
2021-04-07,137.2390594482422,137.5048061635409,135.21940603827494,135.61803286944271,16903500
2021-04-08,137.4073486328125,137.7528152637231,134.91821553363113,136.4152421063897,12335500
