Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2021-02-22,42.881431579589844,43.08386454831948,42.43296617548614,42.897003072254726,32106600
2021-02-23,42.19003677368164,42.787990526573736,42.062349846476195,42.700791610674436,31300200
2021-02-24,41.4862060546875,42.40493846110295,41.43637656084948,42.31462450832022,46565700
2021-02-25,41.09379577636719,41.73534910507359,40.94742232198179,41.45194723020668,33324600
2021-02-26,40.46159744262695,41.05021003231225,40.44291093265898,40.9474360095321,42470700
2021-03-01,40.91316604614258,41.28688544403025,40.83842002811326,40.97856702987508,34634400
2021-03-02,40.520755767822266,41.34294412924058,40.489612782296106,40.956764693360974,29230800
2021-03-03,39.735939025878906,40.46469840524823,39.72348254492105,40.33078143371447,41837400
2021-03-04,39.71725082397461,40.35569266990411,39.327959971064494,39.82002480667577,45348000
2021-03-05,40.21245574951172,40.40865878650441,39.47435453710546,39.49927107537278,34073700
2021-03-08,39.82626724243164,40.43667774255666,39.80446572182776,40.27784776639329,40988400
2021-03-09,40.140804290771484,40.449122682896714,39.963287856765206,40.1127763180563,31988700
2021-03-10,41.16542434692383,41.43636972465785,40.010001144378435,40.13146162934703,44929200
2021-03-11,41.14986038208008,41.57341290602481,40.96300243371823,41.53292844284783,35489700
2021-03-12,41.769615173339844,41.894187126146925,41.13428823458141,41.2713166698519,28437600
2021-03-15,41.554718017578125,41.965813974872574,41.36474509557344,41.962698963544064,25071900
2021-03-16,41.54226303100586,41.81943845975035,41.36474658384213,41.36474658384213,19881000
2021-03-17,41.196571350097656,41.46440530693706,41.103138827894206,41.26508734501809,24156300
2021-03-18,40.65867233276367,41.26537892924268,40.63365534887158,41.018319213211875,29815500
2021-03-19,41.199703216552734,41.43738244881101,40.624269662555605,40.69619975154713,57703500
2021-03-22,41.396724700927734,41.42174526237246,40.9651513319714,40.96827934952292,24654000
2021-03-23,41.887718200683594,42.0003017758266,41.165300067161944,41.190317048763795,29154900
2021-03-24,41.62813949584961,42.040951834148125,41.60937497329361,42.040951834148125,23547300
2021-03-25,41.909603118896484,42.072227799478085,41.55308790220034,41.67505193892782,28125900
2021-03-26,42.259864807128906,42.281757347586584,41.72508841669787,41.906477616546795,28653600
2021-03-29,42.741485595703125,42.84781313884939,42.09412554734225,42.21921761668313,30146400
2021-03-30,42.45064163208008,43.029203200913464,42.36620305204911,42.635155301113116,27230100
2021-03-31,42.478782653808594,42.80089682868507,42.2067024355639,42.39121607176928,24546000
2021-04-01,42.413116455078125,42.810288796281306,42.322421839236306,42.51318796581381,25595100
2021-04-05,43.60462951660156,43.832928254783056,42.594498237492594,42.75711934874204,40043100
2021-04-06,43.81416702270508,44.079991251868265,43.320044038202326,43.5045577056298,31044600
2021-04-07,43.720340728759766,44.017441529675665,43.67343120618372,43.87670938298039,20361600
2021-04-08,43.69219207763672,44.133149426708094,43.67655557141883,43.92361523283487,19095600
2021-04-09,43.71408462524414,43.81103167960461,43.37945838157185,43.66717152761578,20676600
2021-04-12,43.720340728759766,43.90172636343407,43.57648414373315,43.8047793009835,18723000
2021-04-13,43.585872650146484,43.782894812482,43.42950397994484,43.72034519702082,17397900
2021-04-14,43.570220947265625,43.614006024313134,43.28876027910743,43.507674927445265,21924600
2021-04-15,43.83293533325195,43.92988241219227,43.53271004293936,43.59525608367921,21710400
2021-04-16,43.973663330078125,44.083122478859956,43.6922025715884,44.061229933310045,26488500
2021-04-19,43.69219207763672,43.96114427934453,43.66091906520095,43.87357769714427,19281000
2021-04-20,44.029937744140625,44.33641893253641,43.41385092988882,43.601488967878566,24452100
2021-04-21,44.15816879272461,44.314537442325225,43.94863816648881,44.02369268459951,17335200
2021-04-22,43.67969512939453,44.236364203146685,43.60150899868012,44.12065259497458,19705200
2021-04-23,43.751617431640625,43.889221572636075,43.47954074617935,43.50143329014703,22971000
2021-04-26,43.12928009033203,43.782896213718196,43.04484150677621,43.754747633221164,22846200
2021-04-27,43.276268005371094,43.45452566023402,43.01669619951562,43.157428375806504,16151400
2021-04-28,43.12302017211914,43.34193486610965,43.116767716213154,43.26688034246659,14286600
2021-04-29,43.667179107666016,43.78289428433796,43.12615017217423,43.12615017217423,19596000
2021-04-30,43.7547492980957,43.77976986182647,43.50456155562684,43.69220325722043,19680000
2021-05-03,44.445892333984375,44.63979006179249,43.68282065142596,43.68282065142596,27139500
2021-05-04,44.008056640625,44.41774100372349,43.81416251941224,44.26450036971643,19084200
2021-05-05,43.97053146362305,44.15816955160799,43.86107233333138,44.00492891657993,18351000
2021-05-06,44.28449630737305,44.38182410470091,43.78215581178798,43.954836479964925,16302000
2021-05-07,44.01762390136719,44.494849122690745,43.74133485891201,44.46659000233455,23408400
2021-05-10,44.21227264404297,44.607867930687874,44.05215322320171,44.09610665815259,26307600
2021-05-11,43.81355285644531,44.22798647154199,43.427378365210615,44.22798647154199,26464200
2021-05-12,42.680137634277344,43.63458803929664,42.670720323211405,43.600051910351276,25998300
2021-05-13,43.402259826660156,43.634591845455446,42.623630299812056,42.77119213953096,21475200
2021-05-14,43.80413818359375,44.030189629975546,43.46191711893278,43.58122344625433,16091700
2021-05-17,43.606327056884766,44.080411937775466,43.56865422120851,43.95482863281062,19675800
2021-05-18,44.55450439453125,45.392785313984255,44.33472998045123,45.05684488585056,58183800
2021-05-19,44.55764389038086,45.122776034637894,44.11181446675955,44.17774643048878,34874700
2021-05-20,44.71461486816406,44.85589967490185,44.17460164328599,44.42577183846947,30540900
2021-05-21,44.504268646240234,44.92183893914279,44.45717490066881,44.74602157040499,22927500
2021-05-24,44.50740432739258,44.7146175049997,44.381817425883995,44.50740432739258,18945900
2021-05-25,44.689510345458984,44.783697843821514,44.290778238825766,44.51996997398823,21505200
2021-05-26,44.63612747192383,44.85904215379028,44.50740386346253,44.705199728080245,19294200
2021-05-27,44.48543167114258,45.11021877362623,44.48543167114258,45.006610374663566,56577000
2021-05-28,44.59217834472656,44.724042267221904,44.46973173397128,44.560782514896474,21186300
2021-06-01,44.476016998291016,44.83393237028197,44.35357037470317,44.648694080453296,20767500
2021-06-02,44.37868118286133,44.49170688028856,43.9830858523328,44.391238795237214,23298000
2021-06-03,44.45716857910156,44.535658143893144,44.19030046578823,44.39123662607224,18374400
2021-06-04,44.535667419433594,44.67381195665601,44.34728883167782,44.413220798438935,13635900
2021-06-07,44.23740005493164,44.5733404668975,44.07727700995465,44.53566403360615,16630800
2021-06-08,43.90146255493164,44.23740298918029,43.89518195129235,44.11495636937281,20120700
2021-06-09,43.66598129272461,43.95796462784395,43.650283379858685,43.7476111582318,17085300
2021-06-10,43.91716003417969,44.01448783148459,43.66598978644641,43.66598978644641,16378500
2021-06-11,44.1903076171875,44.22170344818498,43.91087825386938,44.02704426576906,25232400
2021-06-14,44.130653381347656,44.24681939513596,43.96425331854218,44.24681939513596,15140700
2021-06-15,43.95482635498047,44.240532670596004,43.84807767687469,44.218554156157325,19327200
2021-06-16,43.06003952026367,43.96739268502699,43.00352486893805,43.90774132503538,28794900
2021-06-17,43.23899459838867,43.43679406964669,42.92189241430708,43.01294319269711,19341900
2021-06-18,42.43839645385742,42.82143065396803,42.19664350493155,42.5231666417774,44812800
2021-06-21,42.82456588745117,42.93445129203387,42.494906080680664,42.59223387191554,20775000
2021-06-22,43.02235794067383,43.23899202197933,42.77118773097019,42.77118773097019,19107000
2021-06-23,42.686424255371094,43.00980707390178,42.67700694297741,42.85596462263873,19390500
2021-06-24,42.98468780517578,43.08829620554147,42.730380849943344,42.75235577630749,23444100
2021-06-25,43.49330139160156,43.59690977407696,42.987820684146676,43.05375263789975,28640700
2021-06-28,43.358299255371094,43.52783959970351,42.88735465289708,43.33946104010948,15549000
2021-06-29,43.10713195800781,43.47446819791756,43.08515343987792,43.295510530352466,35962500
2021-06-30,44.27507781982422,44.764860688274894,43.543542022342734,43.81669078238643,45511200
2021-07-01,43.7413330078125,44.34728182026086,43.64400522398364,44.08355399491244,26348700
2021-07-02,43.98937225341797,44.29391685006457,43.75075962171315,43.75075962171315,26280600
2021-07-06,43.935997009277344,44.19030755160655,43.80099278037502,43.923435802478956,18279300
2021-07-07,43.8637809753418,44.32844498552452,43.7538955756989,43.8794788895765,25607400
2021-07-08,43.826107025146484,44.15890713739001,43.395979120533234,43.43365555403844,21267000
2021-07-09,44.04901885986328,44.21855920656147,43.932852858314114,44.083554989487816,15185400
2021-07-12,43.97053146362305,44.20286347820977,43.744476459173384,44.17146764845723,19515000
2021-07-13,44.136932373046875,44.32531094823764,43.93599618431605,43.95169409949674,18947700
2021-07-14,44.44147491455078,44.519964486845616,43.90145803390879,44.17774348419999,18812100
2021-07-15,44.476016998291016,44.78369831868475,44.29705571927275,44.58276211229587,17974800
2021-07-16,44.44462585449219,44.62358355936937,44.25310694062328,44.48857930689371,18095400
2021-07-19,44.341007232666016,44.89044142982832,43.882620221598735,44.39751828802918,27383100
2021-07-20,44.54195022583008,44.73032882290158,44.19972916770056,44.25938412673427,19020300
2021-07-21,44.322181701660156,44.75230971512726,44.17775653434758,44.73975209845502,18591900
2021-07-22,44.35356903076172,44.620437197221754,44.20600718235787,44.30961199130683,13013400
2021-07-23,44.717769622802734,44.808820419932914,44.27194372963711,44.43206320887271,15947400
2021-07-26,44.780548095703125,45.1667260993863,44.41321189934517,44.69578152087159,18517200
2021-07-27,44.7837028503418,44.89673217264006,44.57020900770589,44.89673217264006,15395700
2021-07-28,44.60159683227539,44.97521368454328,44.476013509644346,44.733460758247,14071500
2021-07-29,44.658119201660156,44.84963811340026,44.58904692506612,44.78370254599613,11063100
2021-07-30,44.75544357299805,44.88416720965557,44.331592632387725,44.331592632387725,16332300
2021-08-02,44.65182876586914,44.855905248504996,44.479148112404594,44.84334763544094,19958400
2021-08-03,45.15416717529297,45.17928599330672,44.69578377850825,44.720899003499824,18915300
2021-08-04,44.84648513793945,45.19184283029126,44.815089310727664,45.0160218862787,15301500
2021-08-05,45.678497314453125,45.69419523217482,45.207552596756194,45.28290547623877,27005400
2021-08-06,45.59686279296875,45.98617758037022,45.508952306841444,45.90454769790297,19263600
2021-08-09,45.70675277709961,45.98931886646378,45.65023812201767,45.810357588549024,15811800
2021-08-10,46.68003463745117,46.76480481751099,45.917103016912826,46.14315802807984,38262000
2021-08-11,47.09760284423828,47.590525987378776,46.830734702232604,46.94062010475515,41455800
2021-08-12,46.971561431884766,47.3339457541373,46.892779409116585,46.95265389067019,18269100
2021-08-13,47.119667053222656,47.381213564022374,47.003073552399975,47.07239639630565,15981300
2021-08-16,47.50410842895508,47.81292558138303,46.96525614423068,47.16693176877678,47791500
2021-08-17,47.48835372924805,48.055565533464815,46.98416465744543,47.39381602438212,50950200
2021-08-18,46.98415756225586,48.07761767199206,46.95894630935059,47.441079515746985,28211700
2021-08-19,47.30242919921875,47.47574530280509,46.63752789670668,46.74151755885848,22630500
2021-08-20,47.72468566894531,47.80976778787783,47.18898530853384,47.41902041227086,19400400
2021-08-23,47.40957260131836,47.83183137557523,47.39696517056107,47.749897500630816,16166100
2021-08-24,46.921138763427734,47.42533144625296,46.85811603041636,47.42533144625296,18828900
2021-08-25,46.940040588378906,47.04087839141531,46.646982751816765,46.76672809370304,21921300
2021-08-26,46.43270492553711,46.722610914595826,46.21842188200099,46.47051639829841,23466900
2021-08-27,46.1711540222168,46.53984202041031,46.064012502337995,46.48311940290194,23088600
2021-08-30,46.542999267578125,46.63753336812793,46.01359892826276,46.13964800190728,16440600
2021-08-31,46.66904830932617,46.77618623529378,46.3980462271082,46.63438508456598,25078500
2021-09-01,46.56820297241211,46.61547362492612,46.18691113834446,46.498880134963464,19056600
2021-09-02,46.814002990722656,46.88648130076461,46.53984904077694,46.6753500867276,20018100
2021-09-03,47.031429290771484,47.15747474912489,46.60601865633972,46.70055635634929,17211900
2021-09-07,46.40748977661133,47.00621285023561,46.34131519702641,46.94319012801077,25345200
2021-09-08,46.467369079589844,46.7383711618615,46.237333937950076,46.30666038748421,19508400
2021-09-09,46.13963317871094,46.5146248149929,45.95686514595199,46.46735417365977,22328700
2021-09-10,45.97263717651367,46.398047856122595,45.82768055651994,46.38544042395278,15775200
2021-09-13,45.7110710144043,46.36966847064974,45.57872187301661,46.171144758568225,19529400
2021-09-14,45.471580505371094,45.96946932171832,45.35183518514185,45.84342028759777,16533900
2021-09-15,45.55036926269531,45.613391985984926,45.31087858670176,45.399112563053734,14850000
2021-09-16,45.701622009277344,45.78985597799733,45.279363308521575,45.51570210665918,18428400
